obs_id,tdd
126523,113
126524,71
126525,101
126526,154
126527,186
126528,154
126529,164
126530,40
126531,140
126532,66
126533,162
126534,177
126535,138
126536,113
126537,155
126538,162
126539,135
126540,162
126541,145
126542,164
126543,76
126544,157
126545,147
126546,61
126547,188
126548,89
126549,129
126550,156
126551,125
126552,148
126553,99
126554,15
126555,150
126556,128
126557,145
126558,71
126559,57
126560,170
126561,73
126562,40
126563,43
126564,143
126565,162
126566,59
126567,154
126568,91
126569,88
126570,44
126571,136
126572,147
126573,124
126574,129
126575,124
126576,115
126577,81
126578,176
126579,76
126580,156
126581,131
126582,58
126583,150
126584,146
126585,60
126586,55
126587,172
126588,181
126589,88
126590,127
126591,40
126592,184
126593,158
126594,102
126595,148
126596,105
126597,40
126598,116
126599,80
126600,138
126601,162
126602,27
126603,114
126604,116
126605,135
126606,56
126607,45
126608,43
126609,115
126610,115
126611,169
126612,117
126613,77
126614,99
126615,148
126616,171
126617,137
126618,135
126619,177
126620,155
126621,57
126622,180
126623,90
126624,27
126625,60
126626,27
126627,115
126628,155
126629,175
126630,89
126631,182
126632,155
126633,62
126634,57
126635,135
126636,60
126637,137
126638,145
126639,56
126640,86
126641,21
126642,163
126643,180
126644,109
126645,163
126646,112
126647,95
126648,162
126649,112
126650,104
126651,57
126652,44
126653,124
126654,145
126655,175
126656,21
126657,78
126658,23
126659,147
126660,111
126661,147
126662,186
126663,171
126664,114
126665,173
126666,181
126667,166
126668,146
126669,126
126670,60
126671,128
126672,162
126673,22
126674,0
126675,129
126676,135
126677,158
126678,162
126679,125
126680,154
126681,50
126682,188
126683,26
126684,78
126685,63
126686,124
126687,114
126688,75
126689,112
126690,5
126691,161
126692,137
126693,135
126694,151
126695,124
126696,156
126697,156
126698,100
126699,127
126700,151
126701,102
126702,3
126703,112
126704,186
126705,95
126706,145
126707,101
126708,61
126709,162
126710,159
126711,114
126712,90
126713,155
126714,135
126715,146
126716,62
126717,61
126718,148
126719,137
126720,67
126721,165
126722,124
126723,62
126724,156
126725,180
126726,131
126727,172
126728,19
126729,28
126730,10
126731,149
126732,164
126733,90
126734,166
126735,127
126736,146
126737,76
126738,138
126739,173
126740,147
126741,124
126742,171
126743,135
126744,103
126745,96
126746,172
126747,113
126748,117
126749,74
126750,133
126751,44
126752,121
126753,105
126754,104
126755,154
126756,74
126757,154
126758,118
126759,90
126760,28
126761,183
126762,78
126763,154
126764,72
126765,56
126766,125
126767,99
126768,170
126769,82
126770,79
126771,148
126772,90
126773,169
126774,71
126775,115
126776,88
126777,85
126778,83
126779,68
126780,131
126781,45
126782,72
126783,154
126784,23
126785,162
126786,125
126787,102
126788,57
126789,125
126790,85
126791,124
126792,74
126793,71
126794,145
126795,40
126796,105
126797,165
126798,22
126799,88
126800,123
126801,165
126802,104
126803,155
126804,181
126805,116
126806,115
126807,125
126808,135
126809,112
126810,90
126811,73
126812,163
126813,20
126814,101
126815,149
126816,11
126817,60
126818,71
126819,78
126820,115
126821,136
126822,127
126823,118
126824,89
126825,45
126826,74
126827,126
126828,166
126829,150
126830,137
126831,79
126832,73
126833,94
126834,57
126835,135
126836,181
126837,86
126838,22
126839,136
126840,175
126841,162
126842,112
126843,133
126844,74
126845,114
126846,120
126847,176
126848,170
126849,180
126850,88
126851,79
126852,169
126853,149
126854,126
126855,113
126856,137
126857,162
126858,120
126859,47
126860,137
126861,148
126862,25
126863,115
126864,138
126865,170
126866,61
126867,123
126868,76
126869,92
126870,39
126871,85
126872,88
126873,151
126874,100
126875,169
126876,157
126877,127
126878,113
126879,29
126880,117
126881,170
126882,72
126883,76
126884,172
126885,126
126886,118
126887,89
126888,183
126889,90
126890,115
126891,169
126892,41
126893,19
126894,89
126895,109
126896,150
126897,154
126898,57
126899,99
126900,126
126901,103
126902,103
126903,165
126904,171
126905,141
126906,58
126907,125
126908,136
126909,138
126910,175
126911,167
126912,24
126913,75
126914,44
126915,87
126916,100
126917,171
126918,155
126919,82
126920,0
126921,105
126922,166
126923,72
126924,155
126925,56
126926,178
126927,116
126928,40
126929,103
126930,116
126931,113
126932,90
126933,74
126934,61
126935,82
126936,145
126937,173
126938,73
126939,169
126940,62
126941,118
126942,100
126943,181
126944,143
126945,167
126946,125
126947,59
126948,100
126949,128
126950,59
126951,145
126952,57
126953,82
126954,162
126955,181
126956,88
126957,139
126958,124
126959,158
126960,63
126961,124
126962,104
126963,103
126964,23
126965,146
126966,43
126967,126
126968,40
126969,176
126970,164
126971,127
126972,85
126973,182
126974,99
126975,162
126976,125
126977,42
126978,154
126979,171
126980,85
126981,72
126982,118
126983,171
126984,89
126985,71
126986,169
126987,124
126988,145
126989,26
126990,63
126991,135
126992,74
126993,108
126994,58
126995,185
126996,77
126997,145
126998,154
126999,163
127000,71
127001,171
127002,87
127003,78
127004,71
127005,185
127006,81
127007,74
127008,115
127009,77
127010,43
127011,145
127012,107
127013,159
127014,47
127015,100
127016,55
127017,179
127018,92
127019,27
127020,163
127021,104
127022,43
127023,33
127024,40
127025,170
127026,163
127027,26
127028,74
127029,163
127030,47
127031,113
127032,100
127033,158
127034,77
127035,73
127036,47
127037,27
127038,56
127039,126
127040,22
127041,184
127042,182
127043,96
127044,83
127045,147
127046,135
127047,142
127048,119
127049,86
127050,154
127051,169
127052,72
127053,164
127054,124
127055,161
127056,54
127057,28
127058,157
127059,76
127060,170
127061,59
127062,62
127063,136
127064,81
127065,175
127066,76
127067,59
127068,71
127069,155
127070,113
127071,126
127072,164
127073,86
127074,62
127075,155
127076,62
127077,163
127078,57
127079,147
127080,99
127081,74
127082,46
127083,62
127084,56
127085,182
127086,146
127087,54
127088,127
127089,25
127090,155
127091,159
127092,114
127093,150
127094,155
127095,139
127096,101
127097,78
127098,57
127099,146
127100,145
127101,23
127102,109
127103,80
127104,57
127105,166
127106,76
127107,157
127108,24
127109,143
127110,85
127111,164
127112,113
127113,164
127114,154
127115,185
127116,102
127117,177
127118,45
127119,99
127120,61
127121,157
127122,127
127123,14
127124,86
127125,145
127126,171
127127,153
127128,70
127129,45
127130,86
127131,153
127132,56
127133,54
127134,135
127135,155
127136,134
127137,56
127138,73
127139,115
127140,124
127141,150
127142,169
127143,82
127144,99
127145,162
127146,101
127147,147
127148,125
127149,101
127150,19
127151,62
127152,136
127153,57
127154,86
127155,99
127156,165
127157,88
127158,162
127159,104
127160,107
127161,114
127162,165
127163,161
127164,163
127165,146
127166,89
127167,78
127168,58
127169,120
127170,76
127171,113
127172,114
127173,137
127174,91
127175,85
127176,74
127177,163
127178,156
127179,71
127180,112
127181,99
127182,118
127183,114
127184,45
127185,157
127186,87
127187,99
127188,162
127189,40
127190,99
127191,165
127192,145
127193,145
127194,136
127195,172
127196,166
127197,117
127198,83
127199,58
127200,43
127201,91
127202,112
127203,112
127204,136
127205,154
127206,143
127207,169
127208,69
127209,155
127210,57
127211,167
127212,127
127213,177
127214,99
127215,133
127216,118
127217,113
127218,72
127219,166
127220,87
127221,114
127222,71
127223,137
127224,145
127225,125
127226,72
127227,48
127228,113
127229,140
127230,172
127231,127
127232,136
127233,136
127234,170
127235,57
127236,162
127237,153
127238,113
127239,175
127240,57
127241,172
127242,60
127243,184
127244,154
127245,135
127246,127
127247,154
127248,158
127249,115
127250,151
127251,113
127252,155
127253,157
127254,103
127255,88
127256,154
127257,180
127258,155
127259,80
127260,126
127261,78
127262,164
127263,163
127264,90
127265,113
127266,113
127267,109
127268,0
127269,147
127270,169
127271,76
127272,102
127273,80
127274,147
127275,169
127276,154
127277,85
127278,128
127279,86
127280,101
127281,166
127282,104
127283,158
127284,125
127285,137
127286,140
127287,124
127288,145
127289,138
127290,92
127291,139
127292,57
127293,169
127294,57
127295,171
127296,86
127297,157
127298,62
127299,75
127300,91
127301,157
127302,23
127303,158
127304,77
127305,175
127306,175
127307,76
127308,60
127309,137
127310,77
127311,103
127312,40
127313,172
127314,43
127315,92
127316,58
127317,132
127318,56
127319,86
127320,155
127321,31
127322,55
127323,95
127324,115
127325,126
127326,137
127327,62
127328,172
127329,46
127330,162
127331,154
127332,65
127333,155
127334,174
127335,124
127336,126
127337,45
127338,154
127339,120
127340,154
127341,155
127342,169
127343,136
127344,41
127345,56
127346,129
127347,100
127348,124
127349,187
127350,43
127351,124
127352,101
127353,174
127354,78
127355,124
127356,116
127357,177
127358,166
127359,145
127360,155
127361,113
127362,77
127363,15
127364,162
127365,185
127366,99
127367,168
127368,117
127369,135
127370,89
127371,169
127372,124
127373,166
127374,89
127375,128
127376,138
127377,157
127378,154
127379,87
127380,63
127381,165
127382,113
127383,62
127384,119
127385,145
127386,72
127387,126
127388,164
127389,16
127390,75
127391,139
127392,100
127393,170
127394,145
127395,45
127396,126
127397,177
127398,155
127399,182
127400,104
127401,86
127402,157
127403,157
127404,60
127405,124
127406,74
127407,40
127408,62
127409,71
127410,90
127411,126
127412,149
127413,177
127414,171
127415,88
127416,101
127417,71
127418,88
127419,107
127420,126
127421,155
127422,74
127423,145
127424,115
127425,172
127426,124
127427,154
127428,104
127429,126
127430,86
127431,117
127432,39
127433,124
127434,19
127435,146
127436,85
127437,150
127438,169
127439,88
127440,138
127441,28
127442,89
127443,146
127444,139
127445,110
127446,101
127447,125
127448,56
127449,56
127450,88
127451,155
127452,58
127453,73
127454,75
127455,42
127456,27
127457,57
127458,113
127459,154
127460,170
127461,47
127462,101
127463,171
127464,73
127465,177
127466,128
127467,171
127468,61
127469,181
127470,186
127471,57
127472,169
127473,26
127474,75
127475,181
127476,154
127477,147
127478,71
127479,163
127480,146
127481,19
127482,137
127483,169
127484,158
127485,86
127486,75
127487,60
127488,155
127489,146
127490,124
127491,131
127492,73
127493,92
127494,104
127495,127
127496,145
127497,113
127498,169
127499,184
127500,88
127501,171
127502,154
127503,154
127504,165
127505,114
127506,113
127507,120
127508,100
127509,186
127510,86
127511,184
127512,163
127513,45
127514,23
127515,71
127516,137
127517,71
127518,87
127519,112
127520,3
127521,132
127522,75
127523,102
127524,37
127525,114
127526,100
127527,135
127528,102
127529,63
127530,157
127531,160
127532,158
127533,116
127534,102
127535,40
127536,106
127537,168
127538,39
127539,10
127540,22
127541,55
127542,158
127543,134
127544,124
127545,136
127546,147
127547,62
127548,43
127549,52
127550,127
127551,169
127552,113
127553,62
127554,62
127555,138
127556,86
127557,163
127558,37
127559,113
127560,139
127561,141
127562,124
127563,180
127564,124
127565,189
127566,145
127567,141
127568,45
127569,159
127570,154
127571,135
127572,19
127573,146
127574,86
127575,155
127576,88
127577,104
127578,116
127579,114
127580,0
127581,102
127582,116
127583,112
127584,90
127585,61
127586,90
127587,166
127588,118
127589,114
127590,74
127591,64
127592,117
127593,184
127594,89
127595,82
127596,82
127597,171
127598,136
127599,159
127600,88
127601,170
127602,57
127603,170
127604,90
127605,117
127606,100
127607,137
127608,56
127609,131
127610,154
127611,126
127612,77
127613,150
127614,164
127615,156
127616,170
127617,180
127618,71
127619,156
127620,146
127621,125
127622,118
127623,157
127624,102
127625,167
127626,61
127627,74
127628,102
127629,135
127630,170
127631,95
127632,185
127633,63
127634,124
127635,114
127636,113
127637,169
127638,155
127639,162
127640,188
127641,173
127642,62
127643,74
127644,145
127645,102
127646,170
127647,73
127648,115
127649,44
127650,88
127651,44
127652,153
127653,106
127654,137
127655,175
127656,154
127657,74
127658,149
127659,166
127660,46
127661,102
127662,135
127663,115
127664,184
127665,172
127666,99
127667,27
127668,184
127669,136
127670,112
127671,185
127672,49
127673,145
127674,138
127675,179
127676,126
127677,126
127678,126
127679,164
127680,137
127681,138
127682,58
127683,145
127684,58
127685,60
127686,88
127687,128
127688,40
127689,186
127690,45
127691,104
127692,75
127693,89
127694,170
127695,162
127696,74
127697,85
127698,108
127699,71
127700,117
127701,71
127702,154
127703,147
127704,147
127705,86
127706,114
127707,108
127708,56
127709,145
127710,64
127711,170
127712,145
127713,116
127714,70
127715,175
127716,154
127717,169
127718,137
127719,105
127720,145
127721,151
127722,146
127723,155
127724,61
127725,87
127726,104
127727,145
127728,155
127729,184
127730,85
127731,150
127732,103
127733,135
127734,29
127735,164
127736,154
127737,171
127738,164
127739,165
127740,70
127741,127
127742,40
127743,99
127744,88
127745,101
127746,40
127747,145
127748,103
127749,120
127750,136
127751,163
127752,169
127753,125
127754,126
127755,154
127756,58
127757,40
127758,73
127759,185
127760,56
127761,75
127762,177
127763,72
127764,19
127765,115
127766,112
127767,164
127768,124
127769,99
127770,81
127771,80
127772,145
127773,146
127774,30
127775,57
127776,168
127777,130
127778,57
127779,48
127780,76
127781,155
127782,99
127783,138
127784,86
127785,139
127786,58
127787,172
127788,23
127789,166
127790,33
127791,164
127792,145
127793,147
127794,125
127795,169
127796,115
127797,169
127798,41
127799,94
127800,124
127801,176
127802,55
127803,168
127804,101
127805,104
127806,112
127807,125
127808,146
127809,157
127810,45
127811,114
127812,177
127813,176
127814,112
127815,117
127816,137
127817,135
127818,137
127819,83
127820,125
127821,26
127822,23
127823,157
127824,113
127825,130
127826,164
127827,63
127828,24
127829,146
127830,164
127831,127
127832,181
127833,164
127834,88
127835,162
127836,72
127837,170
127838,138
127839,101
127840,71
127841,157
127842,72
127843,92
127844,41
127845,159
127846,75
127847,136
127848,100
127849,72
127850,102
127851,162
127852,170
127853,90
127854,141
127855,160
127856,38
127857,142
127858,60
127859,4
127860,154
127861,57
127862,25
127863,88
127864,22
127865,23
127866,89
127867,45
127868,145
127869,29
127870,67
127871,127
127872,170
127873,155
127874,57
127875,79
127876,172
127877,57
127878,136
127879,146
127880,135
127881,148
127882,58
127883,137
127884,128
127885,73
127886,86
127887,126
127888,43
127889,124
127890,56
127891,146
127892,72
127893,138
127894,137
127895,177
127896,44
127897,74
127898,72
127899,171
127900,102
127901,158
127902,125
127903,66
127904,71
127905,110
127906,87
127907,43
127908,61
127909,76
127910,172
127911,61
127912,62
127913,166
127914,100
127915,182
127916,26
127917,28
127918,164
127919,163
127920,162
127921,172
127922,40
127923,185
127924,124
127925,171
127926,88
127927,163
127928,43
127929,76
127930,114
127931,164
127932,71
127933,112
127934,177
127935,145
127936,169
127937,162
127938,24
127939,126
127940,94
127941,169
127942,157
127943,43
127944,112
127945,45
127946,90
127947,104
127948,19
127949,93
127950,46
127951,65
127952,87
127953,124
127954,148
127955,103
127956,60
127957,125
127958,59
127959,116
127960,115
127961,170
127962,124
127963,41
127964,55
127965,74
127966,150
127967,124
127968,179
127969,167
