,tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency,ptype,age,sex,alternatives_id
1478,220871748,2208717480,5387115,2222703,shopping,non_mandatory,11.0,7.0,TNC_SINGLE,,,,120,,1out_1in,1,53,2,7
1479,220873320,2208733200,5387154,2222723,eatout,non_mandatory,8.0,9.0,WALK,,,,165,,0out_0in,1,41,2,3
1480,220875479,2208754790,5387206,2222749,shopping,non_mandatory,21.0,9.0,WALK_LOC,,,,171,,0out_0in,1,36,2,7
1481,220876723,2208767230,5387237,2222764,eatout,non_mandatory,18.0,9.0,WALK,,,,40,,0out_0in,1,27,2,3
1482,220876928,2208769280,5387242,2222767,eatout,non_mandatory,10.0,9.0,WALK,,,,184,,0out_0in,1,32,1,3
1483,220878918,2208789180,5387290,2222791,medical,non_mandatory,24.0,9.0,TNC_SINGLE,,,,57,,0out_0in,2,35,1,1
1484,220880924,2208809240,5387339,2222815,other,non_mandatory,7.0,9.0,SHARED2FREE,,,,154,,0out_1in,1,38,1,9
1485,220882217,2208822170,5387371,2222831,eatout,non_mandatory,11.0,9.0,WALK,,,,19,,0out_0in,1,36,2,3
1486,220883343,2208833430,5387398,2222845,other,non_mandatory,4.0,9.0,WALK,,,,147,,0out_0in,1,32,1,9
1487,220886664,2208866640,5387479,2222885,other,non_mandatory,16.0,9.0,WALK_HVY,,,,114,,0out_0in,1,31,2,9
1488,220891838,2208918380,5387605,2222948,shopping,non_mandatory,13.0,9.0,TAXI,,,,71,,0out_1in,2,29,2,7
1489,220897857,2208978570,5387752,2223022,other,non_mandatory,2.0,9.0,WALK_LRF,,,,116,,0out_0in,1,30,2,32
1490,220897858,2208978580,5387752,2223022,other,non_mandatory,15.0,9.0,TNC_SINGLE,,,,167,,0out_0in,1,30,2,32
1491,220897868,2208978680,5387752,2223022,social,non_mandatory,1.0,9.0,WALK_LRF,,,,155,,0out_0in,1,30,2,32
1492,220897942,2208979420,5387754,2223023,medical,non_mandatory,16.0,9.0,WALK_LRF,,,,2,,0out_1in,1,41,2,1
1493,220897988,2208979880,5387755,2223023,shopping,non_mandatory,11.0,9.0,WALK_LOC,,,,180,,0out_0in,1,47,1,7
1494,220913732,2209137320,5388139,2223215,shopping,non_mandatory,13.0,10.0,WALK_LRF,,,,124,,0out_0in,1,38,1,7
1495,220916925,2209169250,5388217,2223254,medical,non_mandatory,20.0,10.0,WALK,,,,54,,0out_0in,1,57,1,1
1496,220919158,2209191580,5388272,2223282,eatout,non_mandatory,12.0,11.0,WALK,,,,164,,0out_0in,1,47,1,3
1497,220928484,2209284840,5388499,2223395,other,non_mandatory,10.0,11.0,WALK,,,,101,,0out_0in,1,38,1,9
1498,220935667,2209356670,5388674,2223483,shopping,non_mandatory,13.0,12.0,WALK,,,,137,,0out_0in,1,43,1,7
1499,220935708,2209357080,5388675,2223483,shopping,non_mandatory,16.0,12.0,SHARED3FREE,,,,170,,0out_0in,1,44,1,18
1500,220935703,2209357030,5388675,2223483,medical,non_mandatory,13.0,12.0,TNC_SINGLE,,,,19,,0out_0in,1,44,1,18
1501,220935704,2209357040,5388675,2223483,medical,non_mandatory,11.0,12.0,WALK,,,,154,,0out_0in,1,44,1,18
1502,220939494,2209394940,5388768,2223530,eatout,non_mandatory,11.0,14.0,WALK,,,,139,,0out_0in,1,38,1,3
1503,220939562,2209395620,5388769,2223530,shopping,non_mandatory,2.0,14.0,TAXI,,,,185,,0out_0in,1,27,2,2
1504,220939554,2209395540,5388769,2223530,other,non_mandatory,12.0,14.0,WALK_HVY,,,,19,,0out_0in,1,27,2,2
1505,220939822,2209398220,5388776,2223534,eatout,non_mandatory,22.0,14.0,BIKE,,,,113,,0out_0in,1,27,2,3
1506,220939882,2209398820,5388777,2223534,other,non_mandatory,8.0,14.0,WALK,,,,170,,0out_0in,2,29,2,9
1507,220941571,2209415710,5388818,2223555,shopping,non_mandatory,2.0,15.0,WALK,,,,154,,0out_0in,1,33,1,17
1508,220941572,2209415720,5388818,2223555,shopping,non_mandatory,13.0,15.0,WALK,,,,156,,0out_0in,1,33,1,17
1510,220941604,2209416040,5388819,2223555,other,non_mandatory,9.0,15.0,WALK_LRF,,,,114,,0out_0in,2,35,1,57
1511,220941615,2209416150,5388819,2223555,social,non_mandatory,2.0,15.0,WALK,,,,161,,0out_0in,2,35,1,57
1512,220959652,2209596520,5389259,2223775,shopping,non_mandatory,22.0,16.0,WALK_LOC,,,,115,,0out_0in,2,35,1,20
1513,220959644,2209596440,5389259,2223775,other,non_mandatory,11.0,16.0,SHARED2FREE,,,,71,,2out_0in,2,35,1,20
1514,220959625,2209596250,5389259,2223775,eatout,non_mandatory,16.0,16.0,WALK,,,,87,,0out_0in,2,35,1,20
1515,220963096,2209630960,5389343,2223817,shopping,non_mandatory,16.0,16.0,TAXI,,,,176,,2out_0in,1,29,1,7
1516,220964892,2209648920,5389387,2223839,other,non_mandatory,9.0,16.0,WALK,,,,37,,0out_0in,1,42,1,30
1517,220964873,2209648730,5389387,2223839,eatout,non_mandatory,4.0,16.0,WALK,,,,19,,0out_0in,1,42,1,30
1518,220972704,2209727040,5389578,2223935,eatout,non_mandatory,16.0,16.0,WALK,,,,74,,0out_0in,1,29,1,3
1519,220977069,2209770690,5389684,2223988,other,non_mandatory,23.0,17.0,WALK_LRF,,,,163,,0out_0in,1,29,2,9
1520,220977364,2209773640,5389691,2223991,shopping,non_mandatory,11.0,17.0,WALK,,,,59,,0out_0in,1,57,1,7
1521,220985105,2209851050,5389880,2224086,other,non_mandatory,18.0,17.0,WALK,,,,112,,0out_0in,1,33,1,9
1522,220991583,2209915830,5390038,2224165,other,non_mandatory,16.0,17.0,WALK_LRF,,,,183,,0out_1in,1,37,1,9
1523,220991665,2209916650,5390040,2224166,other,non_mandatory,16.0,17.0,WALK,,,,103,,0out_0in,1,29,1,9
1524,221000193,2210001930,5390248,2224270,other,non_mandatory,20.0,17.0,WALK_LRF,,,,172,,0out_0in,1,25,2,9
1525,221000215,2210002150,5390249,2224270,eatout,non_mandatory,11.0,17.0,SHARED2FREE,,,,147,,0out_0in,1,42,1,3
1526,221000696,2210006960,5390260,2224276,social,non_mandatory,12.0,17.0,WALK,,,,179,,0out_0in,1,38,1,13
1527,221005586,2210055860,5390380,2224336,eatout,non_mandatory,5.0,17.0,WALK,,,,169,,0out_0in,1,38,1,3
1528,221023074,2210230740,5390806,2224549,medical,non_mandatory,22.0,17.0,SHARED2FREE,,,,115,,0out_0in,1,47,1,23
1529,221023075,2210230750,5390806,2224549,medical,non_mandatory,5.0,17.0,DRIVEALONEFREE,,,,145,,0out_0in,1,47,1,23
1530,221023071,2210230710,5390806,2224549,other,non_mandatory,16.0,17.0,WALK_LRF,,,,112,,0out_0in,1,47,1,23
1531,221023052,2210230520,5390806,2224549,eatout,non_mandatory,12.0,17.0,WALK,,,,56,,0out_0in,1,47,1,23
1532,221029612,2210296120,5390966,2224629,eatout,non_mandatory,6.0,17.0,WALK,,,,184,,0out_0in,1,27,1,3
1535,221049688,2210496880,5391455,2224873,shopping,non_mandatory,19.0,19.0,TNC_SINGLE,,,,162,,0out_0in,2,51,2,31
1536,221049683,2210496830,5391455,2224873,medical,non_mandatory,3.0,19.0,TAXI,,,,78,,0out_0in,2,51,2,31
1537,221049680,2210496800,5391455,2224873,other,non_mandatory,20.0,19.0,DRIVEALONEFREE,,,,171,,0out_2in,2,51,2,31
1538,221059583,2210595830,5391697,2224994,eatout,non_mandatory,4.0,21.0,WALK,,,,60,,0out_1in,1,24,2,3
1539,221062439,2210624390,5391766,2225029,shopping,non_mandatory,16.0,21.0,TNC_SHARED,,,,162,,1out_0in,1,45,2,7
1540,221063546,2210635460,5391793,2225042,shopping,non_mandatory,25.0,21.0,SHARED2FREE,,,,165,,0out_0in,1,31,2,7
1541,221065137,2210651370,5391832,2225062,other,non_mandatory,21.0,21.0,WALK,,,,172,,0out_0in,1,37,1,9
1542,221065178,2210651780,5391833,2225062,other,non_mandatory,17.0,21.0,WALK_LRF,,,,169,,0out_0in,1,38,1,9
1543,221070967,2210709670,5391974,2225133,shopping,non_mandatory,1.0,22.0,TAXI,,,,125,,0out_0in,1,31,1,2
1544,221070959,2210709590,5391974,2225133,other,non_mandatory,10.0,22.0,WALK_LRF,,,,88,,1out_0in,1,31,1,2
1545,221074526,2210745260,5392061,2225176,other,non_mandatory,21.0,22.0,DRIVEALONEFREE,,,,164,,0out_0in,1,32,2,9
1546,221079610,2210796100,5392185,2225238,other,non_mandatory,10.0,23.0,WALK_LRF,,,,158,,0out_0in,1,27,2,9
1547,228943697,2289436970,5583992,2307187,other,non_mandatory,4.0,16.0,WALK,,,,73,,0out_0in,4,19,1,9
1548,233571375,2335713750,5696862,2344811,shopping,non_mandatory,10.0,11.0,WALK,,,,74,,0out_0in,2,30,1,20
1549,233571367,2335713670,5696862,2344811,other,non_mandatory,9.0,11.0,WALK,,,,139,,0out_0in,2,30,1,20
1550,233571348,2335713480,5696862,2344811,eatout,non_mandatory,5.0,11.0,WALK,,,,172,,0out_0in,2,30,1,20
1551,233580346,2335803460,5697081,2344884,other,non_mandatory,12.0,16.0,WALK,,,,99,,0out_0in,1,23,1,9
1552,233589940,2335899400,5697315,2344962,other,non_mandatory,25.0,16.0,TNC_SINGLE,,,,73,,0out_0in,1,37,1,9
1553,233589962,2335899620,5697316,2344962,eatout,non_mandatory,14.0,16.0,WALK,,,,91,,0out_0in,1,30,2,3
1554,233590022,2335900220,5697317,2344962,other,non_mandatory,16.0,16.0,WALK,,,,42,,0out_0in,1,35,1,9
1555,233591014,2335910140,5697341,2344970,shopping,non_mandatory,11.0,16.0,WALK,,,,145,,0out_0in,1,35,1,7
1556,233598968,2335989680,5697535,2345035,shopping,non_mandatory,16.0,17.0,WALK_LRF,,,,117,,0out_0in,2,36,1,29
1557,233598969,2335989690,5697535,2345035,shopping,non_mandatory,5.0,17.0,TNC_SINGLE,,,,163,,0out_0in,2,36,1,29
1558,233598960,2335989600,5697535,2345035,other,non_mandatory,5.0,17.0,WALK_LRF,,,,42,,0out_0in,2,36,1,29
1559,233613433,2336134330,5697888,2345153,other,non_mandatory,17.0,17.0,WALK,,,,54,,0out_0in,1,23,1,9
1560,236218327,2362183270,5761422,2366331,other,non_mandatory,15.0,8.0,WALK_LOC,,,,119,,0out_0in,4,32,2,9
1561,236218417,2362184170,5761424,2366331,shopping,non_mandatory,11.0,8.0,WALK,,,,121,,3out_1in,8,0,1,7
1562,236222886,2362228860,5761533,2366368,shopping,non_mandatory,11.0,8.0,BIKE,,,,95,,0out_2in,1,35,1,7
1564,236230020,2362300200,5761707,2366426,shopping,non_mandatory,11.0,21.0,DRIVEALONEFREE,,,,169,,0out_1in,1,42,1,7
1565,236230061,2362300610,5761708,2366426,shopping,non_mandatory,19.0,21.0,DRIVEALONEFREE,,,,172,,0out_0in,4,31,2,2
1566,236230053,2362300530,5761708,2366426,other,non_mandatory,14.0,21.0,WALK,,,,88,,0out_0in,4,31,2,2
1567,236233833,2362338330,5761800,2366457,shopping,non_mandatory,25.0,21.0,WALK_LOC,,,,145,,0out_0in,4,32,2,2
1568,236233825,2362338250,5761800,2366457,other,non_mandatory,16.0,21.0,WALK_LOC,,,,87,,0out_0in,4,32,2,2
1569,236233866,2362338660,5761801,2366457,other,non_mandatory,4.0,21.0,WALK_LRF,,,,65,,0out_1in,1,32,1,9
1570,236233915,2362339150,5761802,2366457,shopping,non_mandatory,25.0,21.0,WALK_LOC,,,,78,,0out_0in,8,0,1,7
1571,241445958,2414459580,5888925,2408832,shopping,non_mandatory,18.0,16.0,TNC_SINGLE,,,,71,,0out_0in,1,55,1,7
1574,241447601,2414476010,5888965,2408845,social,non_mandatory,20.0,16.0,WALK,,,,131,,0out_0in,1,48,1,77
1575,241447631,2414476310,5888966,2408845,other,non_mandatory,9.0,16.0,WALK_LRF,,,,185,,0out_2in,7,13,1,9
1576,241452715,2414527150,5889090,2408887,other,non_mandatory,4.0,17.0,WALK,,,,107,,0out_0in,1,37,2,9
1579,260808495,2608084950,6361182,2506726,shopping,non_mandatory,1.0,16.0,DRIVEALONEFREE,,,,154,,0out_0in,2,33,2,66
1580,260808490,2608084900,6361182,2506726,medical,non_mandatory,16.0,16.0,DRIVEALONEFREE,,,,127,,0out_0in,2,33,2,66
1583,263388125,2633881250,6424100,2518598,other,non_mandatory,9.0,22.0,WALK_LRF,,,,165,,0out_0in,4,36,2,75
1584,263388188,2633881880,6424102,2518598,eatout,non_mandatory,24.0,22.0,WALK,,,,56,,0out_0in,8,2,1,3
1586,269192312,2691923120,6565666,2549865,eatout,non_mandatory,21.0,18.0,SHARED2FREE,,,,136,,0out_0in,7,12,2,3
1588,282328466,2823284660,6886060,2621752,eatout,non_mandatory,11.0,16.0,SHARED2FREE,,,,176,,0out_0in,7,8,1,3
1590,282334233,2823342330,6886200,2621785,shopping,non_mandatory,16.0,25.0,DRIVEALONEFREE,,,,184,,0out_0in,2,37,2,72
1591,282334228,2823342280,6886200,2621785,medical,non_mandatory,9.0,25.0,WALK,,,,70,,0out_0in,2,37,2,72
1592,282334225,2823342250,6886200,2621785,other,non_mandatory,16.0,25.0,WALK_LOC,,,,184,,0out_0in,2,37,2,72
1595,294747694,2947476940,7188968,2677133,eatout,non_mandatory,5.0,9.0,WALK,,,,148,,0out_0in,8,1,2,3
1596,294763342,2947633420,7189349,2677180,shopping,non_mandatory,13.0,10.0,WALK,,,,163,,0out_0in,1,36,1,7
1597,294763375,2947633750,7189350,2677180,other,non_mandatory,21.0,10.0,WALK,,,,119,,2out_2in,7,10,1,33
1598,294763376,2947633760,7189350,2677180,other,non_mandatory,16.0,10.0,SHARED3FREE,,,,176,,0out_0in,7,10,1,33
1600,294763465,2947634650,7189352,2677180,shopping,non_mandatory,5.0,10.0,TNC_SINGLE,,,,163,,0out_1in,1,43,1,7
1601,294763498,2947634980,7189353,2677180,other,non_mandatory,9.0,10.0,WALK,,,,166,,0out_0in,3,30,1,9
1602,294763547,2947635470,7189354,2677180,shopping,non_mandatory,19.0,10.0,WALK,,,,149,,0out_0in,1,47,1,7
1604,294778873,2947788730,7189728,2677226,other,non_mandatory,22.0,17.0,WALK_LRF,,,,55,,1out_0in,6,16,1,9
1605,294779242,2947792420,7189737,2677226,other,non_mandatory,9.0,17.0,WALK_LRF,,,,49,,0out_0in,4,18,1,9
1606,296465903,2964659030,7230875,2683536,medical,non_mandatory,5.0,25.0,WALK,,,,26,,0out_0in,5,70,1,1
1607,296610843,2966108430,7234410,2687071,shopping,non_mandatory,19.0,4.0,DRIVEALONEFREE,,,,135,,0out_0in,3,78,1,2
1608,296610835,2966108350,7234410,2687071,other,non_mandatory,10.0,4.0,DRIVEALONEFREE,,,,164,,0out_0in,3,78,1,2
1609,296611207,2966112070,7234419,2687080,medical,non_mandatory,8.0,5.0,WALK,,,,136,,0out_0in,5,65,1,1
1610,296612333,2966123330,7234447,2687108,eatout,non_mandatory,9.0,8.0,WALK,,,,114,,0out_0in,5,65,1,3
1611,296616698,2966166980,7234553,2687214,other,non_mandatory,17.0,8.0,WALK,,,,140,,0out_0in,5,80,2,9
1612,296617444,2966174440,7234571,2687232,shopping,non_mandatory,11.0,8.0,TNC_SHARED,,,,73,,2out_0in,5,73,2,7
1613,296621498,2966214980,7234670,2687331,medical,non_mandatory,5.0,8.0,WALK,,,,152,,0out_0in,5,76,2,10
1614,296621495,2966214950,7234670,2687331,other,non_mandatory,20.0,8.0,WALK,,,,135,,0out_0in,5,76,2,10
1615,296622583,2966225830,7234697,2687358,eatout,non_mandatory,12.0,20.0,WALK,,,,147,,0out_0in,5,66,1,3
1616,296623553,2966235530,7234720,2687381,shopping,non_mandatory,11.0,20.0,DRIVEALONEFREE,,,,163,,0out_0in,5,80,2,7
1617,296625885,2966258850,7234777,2687438,medical,non_mandatory,25.0,25.0,WALK,,,,128,,0out_1in,5,80,2,1
1618,296874099,2968740990,7240831,2693492,medical,non_mandatory,22.0,5.0,WALK,,,,146,,0out_0in,2,79,1,1
1619,296874386,2968743860,7240838,2693499,medical,non_mandatory,5.0,5.0,TAXI,,,,163,,0out_0in,2,82,2,10
1620,296874383,2968743830,7240838,2693499,other,non_mandatory,12.0,5.0,WALK,,,,169,,0out_0in,2,82,2,10
1621,296880090,2968800900,7240977,2693638,shopping,non_mandatory,5.0,20.0,WALK,,,,170,,0out_0in,1,70,2,7
1622,296880246,2968802460,7240981,2693642,other,non_mandatory,5.0,20.0,WALK_LOC,,,,184,,0out_0in,2,65,1,9
1624,296881804,2968818040,7241019,2693680,other,non_mandatory,9.0,22.0,DRIVEALONEFREE,,,,42,,0out_0in,2,79,1,73
1625,296881785,2968817850,7241019,2693680,eatout,non_mandatory,5.0,22.0,DRIVEALONEFREE,,,,114,,0out_0in,2,79,1,73
1626,297638626,2976386260,7259478,2704242,medical,non_mandatory,5.0,7.0,WALK,,,,42,,0out_0in,5,65,1,1
1627,297638664,2976386640,7259479,2704242,other,non_mandatory,12.0,7.0,WALK,,,,127,,0out_0in,4,45,2,9
1628,297638754,2976387540,7259481,2704243,shopping,non_mandatory,16.0,7.0,WALK_LOC,,,,145,,0out_2in,5,73,2,7
1629,297639533,2976395330,7259500,2704253,shopping,non_mandatory,20.0,7.0,SHARED3FREE,,,,65,,0out_1in,5,83,1,7
1630,297640184,2976401840,7259516,2704261,medical,non_mandatory,5.0,7.0,BIKE,,,,145,,0out_0in,5,70,1,19
1631,297640162,2976401620,7259516,2704261,eatout,non_mandatory,5.0,7.0,WALK,,,,147,,0out_0in,5,70,1,19
1632,297640192,2976401920,7259516,2704261,social,non_mandatory,5.0,7.0,WALK_LOC,,,,145,,0out_1in,5,70,1,19
1633,297640230,2976402300,7259517,2704261,shopping,non_mandatory,11.0,7.0,TNC_SINGLE,,,,113,,1out_0in,5,73,2,7
1634,297644248,2976442480,7259615,2704310,shopping,non_mandatory,16.0,23.0,WALK_LRF,,,,71,,0out_0in,5,83,2,7
1635,297644699,2976446990,7259626,2704316,shopping,non_mandatory,21.0,24.0,WALK_LOC,,,,57,,0out_0in,5,67,1,7
1636,297645929,2976459290,7259656,2704331,shopping,non_mandatory,11.0,25.0,WALK_LOC,,,,86,,0out_1in,5,69,1,2
1637,297645921,2976459210,7259656,2704331,other,non_mandatory,10.0,25.0,TNC_SINGLE,,,,140,,0out_0in,5,69,1,2
1638,297648466,2976484660,7259718,2704362,medical,non_mandatory,10.0,25.0,WALK_LOC,,,,116,,0out_0in,5,73,1,1
1639,297788399,2977883990,7263131,2706068,medical,non_mandatory,9.0,20.0,WALK,,,,114,,0out_0in,5,74,2,1
1640,297788773,2977887730,7263140,2706073,shopping,non_mandatory,25.0,20.0,SHARED2FREE,,,,139,,0out_0in,2,88,1,16
1641,297788768,2977887680,7263140,2706073,medical,non_mandatory,5.0,20.0,WALK_LOC,,,,113,,0out_0in,2,88,1,16
1642,297788765,2977887650,7263140,2706073,other,non_mandatory,19.0,20.0,SHARED3FREE,,,,170,,0out_0in,2,88,1,16
1643,297788766,2977887660,7263140,2706073,other,non_mandatory,11.0,20.0,SHARED3FREE,,,,186,,0out_0in,2,88,1,16
1644,297788776,2977887760,7263140,2706073,social,non_mandatory,14.0,20.0,SHARED3FREE,,,,57,,0out_0in,2,88,1,16
1645,297788814,2977888140,7263141,2706073,shopping,non_mandatory,11.0,20.0,WALK,,,,63,,0out_0in,5,74,2,7
1646,298743431,2987434310,7286425,2717715,eatout,non_mandatory,4.0,3.0,WALK,,,,146,,0out_0in,1,39,1,3
1647,298743991,2987439910,7286438,2717722,shopping,non_mandatory,16.0,3.0,WALK,,,,79,,0out_0in,5,68,1,7
1648,298744024,2987440240,7286439,2717722,other,non_mandatory,2.0,3.0,WALK_LOC,,,,169,,1out_1in,1,39,1,9
1649,298749149,2987491490,7286564,2717785,other,non_mandatory,4.0,20.0,WALK,,,,138,,0out_0in,5,68,1,9
1650,298749198,2987491980,7286565,2717785,shopping,non_mandatory,11.0,20.0,TNC_SINGLE,,,,169,,0out_0in,1,39,1,2
1651,298749190,2987491900,7286565,2717785,other,non_mandatory,12.0,20.0,SHARED3FREE,,,,180,,0out_0in,1,39,1,2
1652,299513944,2995139440,7305218,2727112,eatout,non_mandatory,16.0,10.0,WALK,,,,162,,1out_0in,1,66,1,3
1653,299516144,2995161440,7305271,2727138,shopping,non_mandatory,12.0,10.0,WALK_LOC,,,,57,,0out_0in,2,56,2,34
1654,299516145,2995161450,7305271,2727138,shopping,non_mandatory,2.0,10.0,WALK,,,,112,,0out_0in,2,56,2,34
1655,299516139,2995161390,7305271,2727138,medical,non_mandatory,5.0,10.0,SHARED3FREE,,,,114,,1out_0in,2,56,2,34
1656,299516136,2995161360,7305271,2727138,other,non_mandatory,10.0,10.0,WALK,,,,155,,0out_0in,2,56,2,34
1657,299521917,2995219170,7305412,2727209,other,non_mandatory,16.0,17.0,WALK_LRF,,,,72,,0out_0in,1,66,1,9
1658,299523393,2995233930,7305448,2727227,other,non_mandatory,15.0,17.0,WALK,,,,26,,0out_0in,1,67,1,9
1659,299523442,2995234420,7305449,2727227,shopping,non_mandatory,6.0,17.0,WALK_LOC,,,,71,,1out_0in,1,64,2,42
1660,299523415,2995234150,7305449,2727227,eatout,non_mandatory,1.0,17.0,WALK,,,,120,,1out_0in,1,64,2,42
1661,299523896,2995238960,7305460,2727233,social,non_mandatory,19.0,20.0,WALK,,,,66,,0out_0in,2,69,1,27
1662,299523897,2995238970,7305460,2727233,social,non_mandatory,7.0,20.0,SHARED2FREE,,,,180,,1out_0in,2,69,1,27
1663,299523907,2995239070,7305461,2727233,eatout,non_mandatory,12.0,20.0,TNC_SINGLE,,,,101,,0out_0in,1,52,2,3
1664,299525137,2995251370,7305491,2727248,eatout,non_mandatory,20.0,20.0,WALK,,,,172,,0out_0in,1,32,1,26
1665,299525167,2995251670,7305491,2727248,social,non_mandatory,11.0,20.0,WALK_LOC,,,,62,,0out_0in,1,32,1,26
1666,299527165,2995271650,7305540,2727273,other,non_mandatory,12.0,20.0,WALK,,,,151,,0out_0in,2,72,1,9
1667,302703115,3027031150,7383002,2748985,shopping,non_mandatory,11.0,25.0,WALK,,,,63,,0out_0in,5,66,1,7
1668,305079716,3050797160,7440968,2758713,medical,non_mandatory,16.0,10.0,TNC_SINGLE,,,,127,,0out_1in,5,70,1,10
1669,305079713,3050797130,7440968,2758713,other,non_mandatory,15.0,10.0,WALK_LRF,,,,166,,0out_0in,5,70,1,10
1670,305079762,3050797620,7440969,2758713,shopping,non_mandatory,20.0,10.0,TNC_SHARED,,,,101,,1out_2in,2,54,2,7
1671,305526047,3055260470,7451854,2760519,shopping,non_mandatory,12.0,7.0,WALK_LOC,,,,154,,0out_0in,3,58,1,7
1672,305526129,3055261290,7451856,2760521,shopping,non_mandatory,17.0,7.0,BIKE,,,,95,,0out_0in,4,41,1,17
1673,305526130,3055261300,7451856,2760521,shopping,non_mandatory,5.0,7.0,WALK,,,,185,,0out_0in,4,41,1,17
1674,305528581,3055285810,7451916,2760581,other,non_mandatory,8.0,7.0,WALK_LOC,,,,144,,0out_0in,4,45,1,9
1675,305534690,3055346900,7452065,2760730,other,non_mandatory,8.0,9.0,WALK,,,,101,,0out_0in,4,33,2,9
1676,305537937,3055379370,7452144,2760809,shopping,non_mandatory,21.0,9.0,WALK,,,,145,,3out_1in,4,53,1,7
1677,305538175,3055381750,7452150,2760815,other,non_mandatory,10.0,9.0,WALK,,,,114,,0out_0in,4,44,1,9
1678,305538552,3055385520,7452159,2760824,shopping,non_mandatory,2.0,9.0,WALK_LRF,,,,112,,0out_0in,4,35,2,7
1679,305540020,3055400200,7452195,2760860,other,non_mandatory,14.0,9.0,WALK_LRF,,,,146,,1out_0in,4,60,1,9
1680,305541217,3055412170,7452224,2760889,shopping,non_mandatory,16.0,9.0,WALK_LRF,,,,73,,0out_0in,4,35,2,17
1681,305541218,3055412180,7452224,2760889,shopping,non_mandatory,11.0,9.0,WALK_LOC,,,,124,,0out_0in,4,35,2,17
1682,305543677,3055436770,7452284,2760949,shopping,non_mandatory,11.0,9.0,BIKE,,,,72,,0out_0in,4,50,1,7
1683,305545271,3055452710,7452323,2760988,medical,non_mandatory,9.0,9.0,WALK,,,,115,,0out_0in,4,45,2,6
1684,305545272,3055452720,7452323,2760988,medical,non_mandatory,7.0,9.0,WALK,,,,177,,0out_0in,4,45,2,6
1685,305545268,3055452680,7452323,2760988,other,non_mandatory,11.0,9.0,WALK,,,,58,,0out_0in,4,45,2,6
1686,305548220,3055482200,7452395,2761060,other,non_mandatory,9.0,9.0,WALK,,,,49,,0out_0in,4,36,2,9
1687,305553968,3055539680,7452535,2761200,shopping,non_mandatory,17.0,9.0,SHARED2FREE,,,,137,,1out_0in,3,35,2,44
1688,305553969,3055539690,7452535,2761200,shopping,non_mandatory,15.0,9.0,DRIVEALONEFREE,,,,169,,0out_0in,3,35,2,44
1689,305553960,3055539600,7452535,2761200,other,non_mandatory,7.0,9.0,WALK,,,,72,,0out_0in,3,35,2,44
1690,305553941,3055539410,7452535,2761200,eatout,non_mandatory,2.0,9.0,WALK,,,,163,,0out_0in,3,35,2,44
1691,305555980,3055559800,7452584,2761249,social,non_mandatory,11.0,9.0,TNC_SINGLE,,,,164,,0out_0in,4,35,2,13
1692,305556710,3055567100,7452602,2761267,medical,non_mandatory,22.0,9.0,WALK_HVY,,,,76,,0out_0in,4,43,1,1
1693,305558727,3055587270,7452651,2761316,social,non_mandatory,11.0,10.0,WALK,,,,109,,0out_0in,4,41,1,13
1694,305559703,3055597030,7452675,2761340,medical,non_mandatory,7.0,10.0,BIKE,,,,58,,0out_0in,4,43,1,10
1695,305559700,3055597000,7452675,2761340,other,non_mandatory,9.0,10.0,WALK,,,,159,,0out_0in,4,43,1,10
1696,305560200,3055602000,7452687,2761352,shopping,non_mandatory,5.0,10.0,TAXI,,,,112,,0out_1in,4,56,1,7
1697,305561362,3055613620,7452716,2761381,eatout,non_mandatory,9.0,10.0,WALK,,,,31,,0out_0in,4,40,1,3
1698,305561791,3055617910,7452726,2761391,other,non_mandatory,12.0,10.0,WALK,,,,73,,0out_0in,4,31,1,9
1699,305562291,3055622910,7452738,2761403,shopping,non_mandatory,12.0,11.0,WALK_LOC,,,,45,,0out_0in,4,60,1,42
1700,305562264,3055622640,7452738,2761403,eatout,non_mandatory,5.0,11.0,WALK,,,,158,,0out_0in,4,60,1,42
1701,305567512,3055675120,7452866,2761531,eatout,non_mandatory,21.0,11.0,WALK_LOC,,,,74,,0out_1in,4,41,1,3
1702,305568228,3055682280,7452883,2761548,other,non_mandatory,16.0,13.0,WALK,,,,47,,0out_0in,4,38,1,9
1703,305568928,3055689280,7452900,2761565,medical,non_mandatory,2.0,15.0,WALK,,,,113,,0out_0in,4,30,1,1
1704,305574296,3055742960,7453031,2761696,other,non_mandatory,9.0,17.0,WALK_LRF,,,,147,,1out_0in,4,54,1,9
1705,305574427,3055744270,7453034,2761699,shopping,non_mandatory,16.0,17.0,WALK,,,,74,,0out_0in,4,48,2,42
1706,305574400,3055744000,7453034,2761699,eatout,non_mandatory,5.0,17.0,SHARED3FREE,,,,138,,0out_0in,4,48,2,42
1708,305575220,3055752200,7453054,2761719,eatout,non_mandatory,1.0,17.0,WALK,,,,139,,0out_0in,4,40,1,3
1709,305577174,3055771740,7453101,2761766,shopping,non_mandatory,11.0,17.0,WALK,,,,126,,0out_0in,4,51,2,7
1710,305577543,3055775430,7453110,2761775,shopping,non_mandatory,17.0,17.0,WALK,,,,121,,0out_0in,3,23,1,2
1711,305577535,3055775350,7453110,2761775,other,non_mandatory,16.0,17.0,WALK,,,,38,,0out_0in,3,23,1,2
